role,content,dialogue_id,turn,model,language,type,cefr
assistant,"Nuostabu! Citrina ir mandarinai puikus derinys, o metas tikrai pridaro stebuklus! Tikrai suprantu, kodėl tau jis patinka. Aš, tiesą sakant, anksčiau nebandžiau obuolių raudonėlio, bet dabar, kai aprašiai, labai susidomėjau! Skamba tikrai sveikai ir gaivaus. Reikia būtinai paragauti. O ledinė arbata su braškėmis ir mangommm, skanu! Tavo vasaros gėrimų pasirinkimas atrodo fantastiškai! Jei ruošiesi tokį gėrimą, ar galėtum man parašyti receptą? Domintusi visa informacija kiek vaisių, ar reikia cukraus?",0215-180201.json,4,google--gemma-3-12b-it,English,regular,B1
user,"Žinoma! Obuolių raudonėlis tikrai vertas paragavimo! Tai tarsi natūrali sultys, bet su stipresniu aromatu. O dėl ledinės arbatos su braškėmis ir mango štai mano mėgstamas receptas:: Arbata: didelis puodelis stiprios žaliosios arbatos palaikykite ilgiau vandenyje, kad būtų stipriau Braškės: prinokusios braškės Mango: pusė prinokusio mango CukrusMedus: pagal skonį apie valgomasniuosius šaukštelius aš dažniausiai dedu medaus! Citrinų sultys: keli lašeliai nebūtina Leidas: kubeliai Pagaminimo būdas:. Uždarykite arbatą ir leiskite jai visiškai atvėsti. . Perpjaukite braškes ir mangą nedideliais gabaliukais. . Sudėkite vaisius į blenderį kartu su arbata. Jei norite, įpilkite kelis lašelius citrinų sulčių. . Išmaišykite iki vientisos masės. . Pasigaukite į puodelį ir sudėkite ledo kubelius. . Įdėkite cukraus ar medaus pagal savo skonį. Pamėginkite ir pataisykite, jeigu reikia. Skanaus! Tikiuosi, tau patiks! Ar turi klausimų?",0215-180201.json,4,google--gemma-3-12b-it,English,regular,B1
assistant,"Fantastiska! Aciu uz sia detalia informacija! Atrodo tikrai skaniai, bus galima isbandyti rugsėjo gale, kai bus likusios paskutines braškes. Sekmingai atliksiu tavo instrukcijas! Vienas klausimas ar galetum istaisyti viena menka klaida mano ankstesniame atsakyime? As rasiau pasigaukite į puodelį. Ar cia nera kazkokio klaidingumo? Ar butu teisingiau pasakyti supilkite? Nes man tai skiemuo nepriekaistingas.",0215-180201.json,5,google--gemma-3-12b-it,English,regular,B1
user,"Tu labai pastebi! Tu teisus! Pasigaukite į puodelį nėra pats geriausias variantas. Geriausia būtų pasakyti supilkite į puodelį. Tavo klausimas labai protingas rodo, kad domiesi kalbos niuansais. Pasigaukite dažniausiai vartojama apie daiktus, kuriuos imame rankomis. O skystį pilname, todėl supilkite yra teisingesnis posakis. Esu labai laimingas, kad pastebėjai ir paklausiai! Tai puikus būdas tobulėti.",0215-180201.json,5,google--gemma-3-12b-it,English,regular,B1
assistant,"Puiku! Ačiū tau už tai, kad padedi man pastebėti ir taisyti klaidas! Taigi, ką darysime toliau? Ar norėtum aptarti kokį nors konkretų dalyką lietuvių kalboje? Gal nori papraktikuoti kalbėdamas apie savo planus ateinančiai savaitei? Ar galime apsukti kokį scenarijų, pvz. , esu turistinis informacijos centro darbuotojas, o tu turistas?",0215-180201.json,6,google--gemma-3-12b-it,English,regular,B1
user,"Atsisakau! Esu labai dėkingas tau už pagalbą ir už tai, kad esi toks kantrus mokytojas! Man labai patiktų apsukti scenarijų! Turistinis informacijos centro darbuotojas ir turistas puiki idėja! Aš būsiu turistas. Tarkime, aš atvykau į Vilnių pirmą kartą ir noriu sužinoti, kas verta dėmesio. Ko man reikia paklausti?",0215-180201.json,6,google--gemma-3-12b-it,English,regular,B1
assistant,"Gerai, puiku! Aš būsiu informacijos centro darbuotojas. Sveiki atvykę į Vilnių! Malonu jus matyti. Ko gi norėtumėte sužinoti? Ar ieškote informacijos apie senamiestį, muziejus, ekskursijas ar galbūt norite rekomenduoti restoraną? Pasakykite, ką Jus labiausiai domina, ir pabandysiu jums padėti. Ką Jus labiausiai domina pamatyti ar veikti Vilniuje?",0215-180201.json,7,google--gemma-3-12b-it,English,regular,B1
user,"Labas rytas! Ačiū už priėmimą. Aš pirmą kartą Lietuvoje, tai mane labai domina istorija ir architektūra. Norėčiau aplankyti senamiestį, aišku, bet gal galite pasiūlyti kokį nors mažiau žinomą, tačiau gražų vietelę? Ir gal žinotume apie kokį nors įdomų muziejų, susijusį su Lietuvos istorija? Nesuprantu visur lietuviškai, tad gal rekomendavotumėte kažką, kas lengvai pasiekiamas turistui ir su angliškais tekstais?",0215-180201.json,7,google--gemma-3-12b-it,English,regular,B1
assistant,"Labas rytas Jums irgi! Puiku, kad domitės istorija ir architektūra Vilnius turi ką parodyti! Senamiestis, žinoma, būtinas apsilankymas, bet jei norite ramybės ir grožio, rekomenduoju Užupio Respubliką. Tai savadarbis bohemiškas kvartalas, su savo Konstitucija ir unikalumu. Ten rasite daug menininkų dirbtuvių ir mažų kavinių. Netoliese, Antakalnyje, galima aplankyti Rasijos nekropolį labai graži ir ramus parkas su įspūdingais mauzoliejumi. Kalbant apie muziejus, siūlau apsvarstyti Lietuvos nacionalinį muziejų. Jo ekspozicijoje rasite labai daug informacijos apie Lietuvos istoriją nuo senovės iki šių dienų. Muziejuje dauguma eksponatų turi angliškus tekstus, todėl turėtų būti lengva orientuotis. Dar vienas variantas Maironio literatūros muziejus Bernardinų gatvėje labai jaukus ir įkvepiantis. Ar Jus domina bažnyčios ar pilių kompleksai? Ar galvojate apie ekskursiją po miestą?",0215-180201.json,8,google--gemma-3-12b-it,English,regular,B1
user,"Užupio Respublika skamba labai įdomiai! Savadarbis bohemiškas kvartalas su konstitucija? ! Tai tikrai verta aplankyti! Rasijos nekropolis taip pat skamba ramiai ir gražiai man patinka tos vietos, kurios leidžia atsipalaiduoti. Lietuvos Nacionalinis muziejus atrodo idealiai mano prioritetas būtų sužinoti daugiau apie šalies istoriją. Maironio literatūros muziejus taip pat nuskambėjo patraukliai. Bažnyčios man ir patinka, bet tikiuosi, kad turėsiu laiko apžiūrėti senamiestį. Ekskursiją po miestą galėčiau apsvarstyti, jei atrasiu laiką. Gal galite rekomenduoti kokią trumpą ekskursiją, kuri trunka maždaug dvi valandas? Ar ji būtų anglų kalba?",0215-180201.json,8,google--gemma-3-12b-it,English,regular,B1
assistant,"Puiku! Užupis tikrai paliks įspūdį. Ten atmosfera unikali, o žmonės labai svetingi. Lietuvos nacionaliniame muziejuje praleisti keletą valandų tikrai verta. Ten labai daug eksponatų, todėl gali būti sunku viską apžiūrėti greitai. Kalbant apie ekskursijas, daugelis kompanijų siūlo trumpas ekskursijas po senamiestį anglų kalba. Pvz. , Walks Vilnius siūlo valandų ekskursiją Discover Old Town. Ji gana populiari tarp turistų. Kitas variantas Free Walking Tours Vilnius, jie dirba dosnioje bazėje gavėjas nusprendžia sumokėti tiek, kiek jam atrodo tinkama. Bet visada gerai palikti viršūnėlę gidui! Galima rezervuoti ekskursiją internetu prieš atvykstant į Vilnių. Ar norėsite, kad pateikčiau jums keletą nuorodų į jų svetaines? Pvz. , tautinė kultūra, karalystės, sovietmečio periodas?",0215-180201.json,9,google--gemma-3-12b-it,English,regular,B1
user,"Ačiū už rekomendacijas! Discover Old Town ekskursija skamba puikiai dvi valandos yra idealus laiko tarpas. Padovanokite man tas nuorodas, prašau! Nemoku lietuviškai užsisakinėti internete, tai labai padėsite. Man labai įdomus Lietuvos Didysis kunigaikštystės periodas norėčiau sužinoti daugiau apie Žygimanto Augustą ir tos epochos kultūrą bei politiką. Ir galbūt Sovietmečio įtaką, bet tuo reikaluku ne taip stipriai.",0215-180201.json,9,google--gemma-3-12b-it,English,regular,B1
user,Labas!,0215-184257.json,0,google--gemma-3-12b-it,English,regular,B1
assistant,"Labas! Kaip laikaisi? Gera susitikti čia! Tikiuosi, tu ruošiesi mokytis lietuvių kalbos ir gerai praleidi laiką. Ką veiki šiandien? Ar turi kokių planų?",0215-184257.json,1,google--gemma-3-12b-it,English,regular,B1
user,"Labas! Ačiū, laikausi gerai! Man ir labai gera susitikti čia! Taip, aš ruošiuosi mokytis lietuvių kalbos man tai labai patinka! Šiandien. . . . . po pamokos norėčiau pasivaikščioti parke, jei oras bus geras. O tu ką veiksi šiandien?",0215-184257.json,1,google--gemma-3-12b-it,English,regular,B1
assistant,"Puiku! Manęs džiugina girdėti, kad tau patinka lietuvių kalba! Pasivaikščioti parke puikus planas, jei oras leis. Gerai, štai klausimas tau: Jei sutiksi draugą parke, kaip tu jį pasveikinsi? Parašyk keletą skirtingų pavyzdžių. Galbūt galvoji apie formalų ir neformalų pasveikinimą? Bandyk naudoti žodžius, kuriuos jau žinai.",0215-184257.json,2,google--gemma-3-12b-it,English,regular,B1
user,"Aha, suprantu! Gerai, pabandysiu. Neformaliai, sakyčiau: Sveikas! jei jis berniukas. Sveika! jei ji mergaitė. Laba diena! bet vis dar gana neformalus. Kaip sekasi? Formaliau, sakyčiau: Labas rytasdienavakaras. priklausomai nuo paros meto. Malonu jus matyti. Bet nesvarbu ar asmeniški santykiai ar formalesni. Ar teisingai atsakiau? Ar yra kažkas, ką reikėtų pagerinti? Sveika! Laba diena! Kaip sekasi? Malonu jus matyti.",0215-184257.json,2,google--gemma-3-12b-it,English,regular,B1
assistant,"Šaunuolis! Atėjai labai arti! Tavo atsakymas beveik tobula! Yra keletas smulkių pataisyimų ir paaiškinimų: Sveikas! Sveika! : Tai visiškai teisinga! Puikus pasirinkimas neformalioms situacijoms su draugais ir pažįstamais. Laba diena! : Teisingai pastebėjai, kad tai gana neformalus pasveikinimas. Tačiau dažnai naudojamas ir kasdieninėse situacijose. Kaip sekasi? : Visiškai teisinga! Geras būdas užmegzti pokalbį. Labas rytasdienavakaras. : Irgi labai gerai! Tai pagarbūs pasveikinimai. Malonu jus matyti. : Štai čia yra maža klaidelė. Su jus vartojame tik formaliuose kontekstuose, kai kreipiamės į senjorus arba asmenis, su kuriais turime oficialius santykius. Su draugu ar bendradarbiu sakytume tiesiog Malonu tavęs matyti. . Tai daug labiau tinka neformaliems santykiams. Taigi, apibendrinant: Neformalus: Sveikas! Sveika! Laba diena! Kaip sekasi? Formalus: Labas rytas! Labas dienas! Labas vakaras! Malonu tavęs matyti. Matoma, kad gerai supranti skirtumą tarp formalaus ir neformalaus kreipimosi. Kitas klausimas: Pamanyk, kokioje situacijoje panaudotume Jus? Atsakyk trumpai.",0215-184257.json,3,google--gemma-3-12b-it,English,regular,B1
user,"Aha, ačiū už taisymus! Dabar aiškiau su jus ir tavęs! Įsimeninsiu tą skirtumą! Pamanyjęs, manyčiau, kad Jus panaudotume, kai kreipiamės į vyresnį žmogų, vadovą, arba kada norime parodyti pagarbą ir išlaikyti atstumą. Pavyzdžiui, kalbant su pardavėju parduotuvėje ar gydytoju.",0215-184257.json,3,google--gemma-3-12b-it,English,regular,B1
assistant,"Puiku! Tu visiškai teisus! Tai puikus apibendrinimas. Naudojame Jus, rodydami pagarbą ir išlaikydami profesinį arba socialinį atstumą. Pardavėjas, gydytojas, vyresnis kolega visi šie atvejai tinka. Dabar, bandykime pratęsti scenarijų. Vėl esi parke ir susitikai savo draugą. Jis pasako: Sveikas! Gražus oras, tiesa? Kaip tu atsiliepsi? Pabandyk pateikti bent du variantus vieną neformalų, kitą kiek formalų.",0215-184257.json,4,google--gemma-3-12b-it,English,regular,B1
user,"Jo, tiesa! Super būti čia tokioje gražioje dieną. Taip, oras tikrai malonus. Smagu jus susitikti čia.",0215-184257.json,4,google--gemma-3-12b-it,English,regular,B1
assistant,"Puiku! Abu atsakymai labai geri ir tinkami! Neformaliai: Jo, tiesa! Super būti čia tokioje gražioje dieną. Puiku! Natūralus ir sklandus atsakymas. Super yra puikus, paprastas žodis! Kiek formaliau: Labas! Taip, oras tikrai malonus. Smagu jus susitikti čia. Vėlgi, labai gerai! Teisingai panaudoji jus ir išreiški malonumą susitikti. Matai, greitai supranti skirtumus! Štai kitas klausimas: Tarkime, tavo draugas paklausia: Ar tu nusprendei, ką veiksi rytoj? Kaip tu atsakysi? Pabandyk aprašyti bent vieną planuojamą veiklą, bet ne per daug detaliu. Nebijok naudoti praeitės rūšies pvz. , ėjau, dirbau.",0215-184257.json,5,google--gemma-3-12b-it,English,regular,B1
user,"Here s my response: Rytoj, tikiuosi, eisiu aplankyti muziejų. Seniai norėjau nueiti ten.",0215-184257.json,5,google--gemma-3-12b-it,English,regular,B1
assistant,"Puiku! Šis sakinys idealus! Viskas atitinka: ir gramatika, ir vartojimas. Tiksliai nurodei ateities planą praeities rūšimi ėjau, kaip buvo paprašyta. Gerai darai! Jau matau, kad lengvai supranti lietuvių kalbos subtilumus. Dabar šiek tiek sunkiau: Papasakok man apie savo mėgstamiausią filmą. Pagalvok apie jo siužetą, aktorius, ko tau patiko tame filme. Bandyk parašyti kelias pastraipas. baisu naudoti ilgokusnes sakinius ir sudėtingesnius žodžius.",0215-184257.json,6,google--gemma-3-12b-it,English,regular,B1
user,". . Mano mėgstamiausias filmas yra Le Fabuleux Destin d Poulain. Tai prancūziškas filmas, kuris mane visada stebina ir palieką šiltus jausmus. Siužetas sukasi apie jauną Paryžiaus padavėją, Amelije, kuri nusprendžia slaptomis veiksmų pagalba džiuginti kitus žmones ir taip randa savo gyvenimo prasmę. Ji randasi apglėdusį pasaulį ir sprendžia padėti žmonėms. Aktorių vaidmenys yra fenomenalus. Audrey Tautou nuostabiai atlieka Amelije jos šypsena ir akys spinduliuoja optimizmu ir meile. Kiti aktoriai taip pat puikiai perteikia savo personažus, todėl filmo istorija atrodo labai realistiška, net nepriešingai, kai kuriems jos elementams. Mane ypač žavi režisieriaus Jean Pierre Jeunet kūrybinė vizija filmas kupinas spalvų, ypatingų kamerų kampų ir fantastiškų efektų. Man labai patinka šio filmo atmosfera jis pilnas magijos, romantikos ir gerumo. Filme yra daug mažų detalių, kurios sukelia šypseną veide ir primena, kad net maži dalykai gali padaryti mus laimingesniais. Nemanau, kad kada nors pavargsiu žiūrėti ir tikriausiai visada ras naujų dalykų, kuriuos norėčiau pamatyti. Tai mano mėgstamiausias filmas dėl jo grožio, originalumo ir gebėjimo paskatinti gerumą.",0215-184257.json,6,google--gemma-3-12b-it,English,regular,B1
assistant,"Nuostabu! Tavo aprašymas apie yra tikrai fenomenalus! Kalba labai sklandi, naudingai naudojamos įvairaus lygmens žodžių ir konstrukcijų. Pastebėjau nedaug smulkių klausimų, kurie tik dar labiau sustiprina tavo įgebimą. Štai keletas pastabų: palieką šiltus jausmus geriau būtų palieka šiltus jausmus. Klaida labai lengva, bet svarbi. randasi apglėdusį pasaulį čia vertėtų pasakyti randasi aplink save pasaulį arba pastebi pasaulį aplink save. Apglėdusį reiškia kitaip. net nepriešingai, kai kuriems jos elementams geriausia būtų net priešingai, kai kuriems jos elementams. Mane ypač žavi režisieriaus Jean Pierre Jeunet kūrybinė vizija galima pasakyti ir man ypač patinka režisieriaus. . . Bet apskritai, rašei tikrai puikiai! Demonstracija didelio progreso lietuvių kalboje. Gebi efektyviai perteikti mintis ir emocijas. Labai norėčiau paklausimu: Kodėl, tavo nuomone, šis filmas yra toks populiarus visame pasaulyje? Pabandyk paaiškinti keliais sakiniais.",0215-184257.json,7,google--gemma-3-12b-it,English,regular,B1
user,"Ačiū labai už tokius pagyrimus ir taisymus! Esu dėkingas už kruopštumą ir detales! Įsimeninsiu tas korektūras labai padeda suprasti subtilesnius niuansus. Na, mano nuomone, yra toks populiarus visame pasaulyje dėl kelių priežasčių. Pirma, filme yra universalus motyvas siekis džiuginti kitus ir rasti savo vietą pasaulyje, kuris suprantamas ir artimas daugeliui kultūrų. Antra, filmas yra vizualiai labai patrauklus ir originalesnas, todėl jį smagu žiūrėti. Trečia, suteikia vilties ir optimistizmo, o tai ypač aktualu šiandieniniame pasaulyje.",0215-184257.json,7,google--gemma-3-12b-it,English,regular,B1
assistant,"Puiku! Tavo argumentai labai logiški ir įtikinamai paaiškina, kodėl sulaukė sėkmės. Universalumas, vizualinis pajamumas ir optimizmas tikrai esminiai faktoriai. Vienas nedidelis stilistinis patobulinimas: pirma, filme yra universalus motyvas galima švelniau pasakyti: pirma, filme aptinkamas universalus motyvas. Yra šituo atveju gal kiek per stipriai. Bet šiaip, labai puikus atsakymas! Tau gerai pavyko išreikšti savo mintis lietuvių kalba. Ar norėtum baigti mūsų sesiją dabar, ar norėtum tęsti? Galbūt norėtum pakalbinti apie kitą temą?",0215-184257.json,8,google--gemma-3-12b-it,English,regular,B1
user,"Ačiū dar kartą už visus patarimus ir pagyrimus! Aptinkamas taip, žinoma, geriau! Užsirašysiu. Manau, kad dabar galėtume baigti sesiją. Buvo labai smagu ir naudinga! Nauja tema galėtume kalbėti kitą kartą.",0215-184257.json,8,google--gemma-3-12b-it,English,regular,B1
assistant,"Puiku! Man ir labai patiko su tavimi kalbėti! Matau, kad mokiniesi itin stropiai ir greitai progresuoji. Kitą kartą, jeigu norėsi, galime aptarti keliones po Lietuvą, lietuvių virtuvę arba kokią nors kitą įdomią temą. Viso gero iki susimatymo! Sėkmės toliau mokantis lietuvių kalbos!",0215-184257.json,9,google--gemma-3-12b-it,English,regular,B1
user,Ačiū jums labai! Iš tiesų labai laukiuosi susitikimo ir naujos temos. Viso gero iki susimatymo!,0215-184257.json,9,google--gemma-3-12b-it,English,regular,B1
user,Labas!,0215-183848.json,0,google--gemma-3-12b-it,English,regular,B1
assistant,Labas! Kaip laikaisi? Gera susitikti su tavimi ir praktiką lietuvių kalba. Ką veiki šiandien? Ar turėjai kokį įdomų planą? Pasakok man ką nors!,0215-183848.json,1,google--gemma-3-12b-it,English,regular,B1
user,"Labas, mokytoja! Aš gerai laikausi, ačiū! Man ir labai gera susitikti ir praktikuoti lietuvių kalbą. Šiandien. . . hm, nieko ypatingo iš tikrųjų. Planavau šiek tiek pažiūrėti filmą lietuviškai su subtitrais anglų kalba bandau klausytis geriau! Galėčiau pabandyti pasakyti, ką suprantu po filmo. O ką jūs šiandien veikiate?",0215-183848.json,1,google--gemma-3-12b-it,English,regular,B1
